"TIME","BIN_NUM","ENDPOINT","A1_Z1","A1_Z2","A1_Z3","A1_Z4","A2_Z1","A2_Z2","A2_Z3","A2_Z4","A3_Z1","A3_Z2","A3_Z3","A3_Z4","A4_Z1","A4_Z2","A4_Z3","A4_Z4","A5_Z1","A5_Z2","A5_Z3","A5_Z4","A6_Z1","A6_Z2","A6_Z3","A6_Z4","A7_Z1","A7_Z2","A7_Z3","A7_Z4","A8_Z1","A8_Z2","A8_Z3","A8_Z4"
31.823,1.000,"TOTAL_DISTANCE_IN_ZONE",0.0,18.4,0.0,0.0,279.5,75.2,404.8,0.0,0.0,0.0,0.0,0.0,74.6,348.0,496.1,84.6,310.1,0.0,522.8,59.6,0.0,222.2,0.0,0.0,487.8,42.9,42.9,21.7,21.2,0.0,0.0,0.0
31.823,1.000,"TOTAL_ENTRIES_IN_ZONE",0,1,0,0,5,1,6,0,1,0,0,0,1,7,6,2,6,0,8,1,0,1,0,0,4,1,1,1,1,0,0,0
31.824,1.000,"TOTAL_TIME_SPENT_IN_ZONE",0.000,0.947,0.000,0.000,0.164,0.099,0.682,0.000,0.945,0.000,0.000,0.000,0.033,0.365,0.480,0.100,0.198,0.000,0.712,0.033,0.000,0.944,0.000,0.000,0.876,0.033,0.034,0.033,0.810,0.000,0.000,0.000
32.824,2.000,"TOTAL_DISTANCE_IN_ZONE",0.0,15.6,0.0,0.0,150.3,0.0,407.0,55.7,0.0,0.0,0.0,0.0,0.0,576.9,530.1,36.7,438.8,0.0,738.9,0.0,0.0,206.6,0.0,0.0,637.5,0.0,171.5,0.0,22.3,0.0,0.0,0.0
32.824,2.000,"TOTAL_ENTRIES_IN_ZONE",0,1,0,0,2,0,4,1,1,0,0,0,0,8,8,1,6,0,7,0,0,1,0,0,4,0,4,0,1,0,0,0
32.825,2.000,"TOTAL_TIME_SPENT_IN_ZONE",0.000,1.000,0.000,0.000,0.133,0.000,0.833,0.033,1.000,0.000,0.000,0.000,0.000,0.480,0.486,0.033,0.267,0.000,0.732,0.000,0.000,1.000,0.000,0.000,0.887,0.000,0.112,0.000,1.000,0.000,0.000,0.000
33.825,3.000,"TOTAL_DISTANCE_IN_ZONE",0.0,39.0,0.0,0.0,431.5,0.0,577.4,0.0,21.2,0.0,0.0,0.0,32.3,579.1,513.9,72.9,350.2,0.0,711.0,0.0,0.0,319.1,0.0,0.0,476.1,57.9,120.8,0.0,59.6,0.0,0.0,0.0
33.826,3.000,"TOTAL_ENTRIES_IN_ZONE",0,1,0,0,4,0,5,0,1,0,0,0,1,12,8,3,5,0,6,0,0,1,0,0,4,1,3,0,1,0,0,0
33.826,3.000,"TOTAL_TIME_SPENT_IN_ZONE",0.000,1.000,0.000,0.000,0.232,0.000,0.767,0.000,1.000,0.000,0.000,0.000,0.032,0.467,0.400,0.099,0.165,0.000,0.835,0.000,0.000,1.000,0.000,0.000,0.881,0.033,0.085,0.000,1.000,0.000,0.000,0.000
